image_id,product_id,dataset_source,category,clean_caption,path,partition
WOMEN-Dresses-id_00007786-06_1_front,id_00007786,DeepFashion-MultiModal,WOMEN_Dresses,the tank top this person wears has sleeves cut off and it is with cotton fabric and stripe patterns this person wears a three point shorts with cotton fabric and striped patterns this woman wears a ring,WOMEN-Dresses-id_00007786-06_1_front.jpg,query
WOMEN-Dresses-id_00007791-04_1_front,id_00007791,DeepFashion-MultiModal,WOMEN_Dresses,the tank top this person wears has sleeves cut off its fabric is cotton and it has solid color patterns the tank top has a round neckline this person wears a three point pants with cotton fabric and solid color patterns there is an accessory on her wrist there is an accessory in his her neck,WOMEN-Dresses-id_00007791-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007791-05_1_front,id_00007791,DeepFashion-MultiModal,WOMEN_Dresses,her tank top has no sleeves cotton fabric and pure color patterns the neckline of it is crew this woman wears a three point pants the pants are with cotton fabric and pure color patterns the female has neckwear there is an accessory on her wrist,WOMEN-Dresses-id_00007791-05_1_front.jpg,gallery
WOMEN-Dresses-id_00007791-07_1_front,id_00007791,DeepFashion-MultiModal,WOMEN_Dresses,the tank shirt this lady wears has sleeves cut off its fabric is cotton and it has pure color patterns the tank shirt has a crew neckline this lady wears a three point pants with cotton fabric and pure color patterns there is an accessory on her wrist there is an accessory in his her neck,WOMEN-Dresses-id_00007791-07_1_front.jpg,gallery
WOMEN-Dresses-id_00007791-08_1_front,id_00007791,DeepFashion-MultiModal,WOMEN_Dresses,this woman is wearing a sleeveless tank shirt with pure color patterns the tank shirt is with cotton fabric it has a round neckline the shorts this woman wears is of three point length the shorts are with cotton fabric and pure color patterns there is an accessory on her wrist there is an accessory in his her neck,WOMEN-Dresses-id_00007791-08_1_front.jpg,gallery
WOMEN-Dresses-id_00007791-09_1_front,id_00007791,DeepFashion-MultiModal,WOMEN_Dresses,this female wears a tank tank shirt with solid color patterns and three point shorts the tank shirt is with cotton fabric and it has a crew neckline the shorts are with cotton fabric and solid color patterns this female has neckwear there is an accessory on her wrist,WOMEN-Dresses-id_00007791-09_1_front.jpg,gallery
WOMEN-Dresses-id_00007794-02_1_front,id_00007794,DeepFashion-MultiModal,WOMEN_Dresses,the lady wears a tank tank shirt with graphic patterns the tank shirt is with cotton fabric it has a suspenders neckline the pants the lady wears is of long length the pants are with cotton fabric and graphic patterns there is an accessory in his her neck this woman wears a ring there is an accessory on her wrist,WOMEN-Dresses-id_00007794-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007797-02_1_front,id_00007797,DeepFashion-MultiModal,WOMEN_Dresses,this lady wears a tank tank shirt with pure color patterns the tank shirt is with cotton fabric it has a v shape neckline this lady wears a three point shorts the shorts are with cotton fabric and solid color patterns there is a ring on her finger,WOMEN-Dresses-id_00007797-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007799-03_1_front,id_00007799,DeepFashion-MultiModal,WOMEN_Dresses,the tank shirt this lady wears has no sleeves and it is with cotton fabric and graphic patterns there is an accessory in his her neck this person wears a ring,WOMEN-Dresses-id_00007799-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007803-01_1_front,id_00007803,DeepFashion-MultiModal,WOMEN_Dresses,this female wears a tank tank top with graphic patterns the tank top is with cotton fabric and its neckline is round there is an accessory in his her neck there is an accessory on her wrist,WOMEN-Dresses-id_00007803-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007806-02_1_front,id_00007806,DeepFashion-MultiModal,WOMEN_Dresses,the tank shirt the female wears has sleeves cut off and it is with cotton fabric and floral patterns the female wears a three point shorts with cotton fabric and floral patterns there is a belt on her waist this lady has neckwear this woman is wearing a ring on her finger,WOMEN-Dresses-id_00007806-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007808-01_1_front,id_00007808,DeepFashion-MultiModal,WOMEN_Dresses,this woman wears a short sleeve t shirt with floral patterns the t shirt is with cotton fabric it has a round neckline this woman wears a three point shorts the shorts are with cotton fabric and floral patterns there is an accessory on her wrist there is an accessory in his her neck this female is wearing a ring on her finger the female wears a belt,WOMEN-Dresses-id_00007808-01_1_front.jpg,query
WOMEN-Dresses-id_00007808-02_1_front,id_00007808,DeepFashion-MultiModal,WOMEN_Dresses,this lady is wearing a short sleeve shirt with floral patterns the shirt is with cotton fabric and its neckline is crew this lady wears a three point pants the pants are with cotton fabric and floral patterns this woman is wearing a ring on her finger there is an accessory in his her neck the lady is wearing a belt there is an accessory on her wrist,WOMEN-Dresses-id_00007808-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007819-02_1_front,id_00007819,DeepFashion-MultiModal,WOMEN_Dresses,her tank top has no sleeves denim fabric and complicated patterns it has a lapel neckline this female wears a three point shorts the shorts are with denim fabric and complicated patterns there is an accessory on her wrist the female wears a ring there is an accessory in his her neck,WOMEN-Dresses-id_00007819-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007820-01_1_front,id_00007820,DeepFashion-MultiModal,WOMEN_Dresses,the shirt this female wears has short sleeves and its fabric is cotton the pattern of it is solid color it has a round neckline this female wears a three point pants with cotton fabric and pure color patterns this female is wearing a ring on her finger there is an accessory on her wrist this woman wears a belt,WOMEN-Dresses-id_00007820-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007825-02_1_front,id_00007825,DeepFashion-MultiModal,WOMEN_Dresses,the female wears a sleeveless tank shirt with graphic patterns the tank shirt is with cotton fabric it has a crew neckline the female wears a three point pants the pants are with cotton fabric and pure color patterns the female is wearing a ring on her finger there is an accessory in his her neck,WOMEN-Dresses-id_00007825-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007826-03_1_front,id_00007826,DeepFashion-MultiModal,WOMEN_Dresses,her tank top has sleeves cut off cotton fabric and graphic patterns the neckline of it is square the shorts the lady wears is of three point length the shorts are with cotton fabric and graphic patterns the person has neckwear this woman wears a ring,WOMEN-Dresses-id_00007826-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007827-01_1_front,id_00007827,DeepFashion-MultiModal,WOMEN_Dresses,the female wears a tank tank shirt with graphic patterns and a three point shorts the tank shirt is with cotton fabric the neckline of the tank shirt is crew the shorts are with cotton fabric and graphic patterns this woman is wearing a ring on her finger the female wears a hat,WOMEN-Dresses-id_00007827-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007834-01_1_front,id_00007834,DeepFashion-MultiModal,WOMEN_Dresses,her shirt has long sleeves cotton fabric and graphic patterns the neckline of it is crew this person wears a three point pants the pants are with cotton fabric and graphic patterns there is an accessory on her wrist there is an accessory in his her neck this person wears a ring,WOMEN-Dresses-id_00007834-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007839-01_1_front,id_00007839,DeepFashion-MultiModal,WOMEN_Dresses,the lady is wearing a tank tank shirt with graphic patterns the tank shirt is with chiffon fabric it has a stand neckline the trousers the lady wears is of three quarter length the trousers are with chiffon fabric and graphic patterns there is an accessory on her wrist there is a ring on her finger the lady has neckwear,WOMEN-Dresses-id_00007839-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007844-02_1_front,id_00007844,DeepFashion-MultiModal,WOMEN_Dresses,her tank shirt has no sleeves cotton fabric and graphic patterns the neckline of it is v shape the person wears a three point shorts the shorts are with cotton fabric and graphic patterns this person has neckwear there is an accessory on her wrist the person wears a ring,WOMEN-Dresses-id_00007844-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007847-01_1_front,id_00007847,DeepFashion-MultiModal,WOMEN_Dresses,the female wears a tank tank top with solid color patterns and three point pants the tank top is with cotton fabric the pants are with cotton fabric and solid color patterns this person wears leggings,WOMEN-Dresses-id_00007847-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007848-07_1_front,id_00007848,DeepFashion-MultiModal,WOMEN_Dresses,the tank top this person wears has no sleeves and it is with chiffon fabric and solid color patterns the neckline of the tank top is suspenders this person wears a long pants with chiffon fabric and pure color patterns this lady is wearing a ring on her finger there is an accessory on her wrist this female wears a belt,WOMEN-Dresses-id_00007848-07_1_front.jpg,gallery
WOMEN-Dresses-id_00007848-08_1_front,id_00007848,DeepFashion-MultiModal,WOMEN_Dresses,the tank top this female wears has sleeves cut off its fabric is chiffon and it has solid color patterns the tank top has a suspenders neckline this female wears a long pants with chiffon fabric and solid color patterns this female wears a ring there is an accessory on her wrist there is a belt on her waist,WOMEN-Dresses-id_00007848-08_1_front.jpg,gallery
WOMEN-Dresses-id_00007848-09_1_front,id_00007848,DeepFashion-MultiModal,WOMEN_Dresses,this female is wearing a sleeveless tank top with pure color patterns the tank top is with chiffon fabric and its neckline is suspenders this female wears a long pants the pants are with chiffon fabric and pure color patterns this female wears a ring the lady wears a belt,WOMEN-Dresses-id_00007848-09_1_front.jpg,gallery
WOMEN-Dresses-id_00007856-02_1_front,id_00007856,DeepFashion-MultiModal,WOMEN_Dresses,this person is wearing a medium sleeve shirt with floral patterns the shirt is with cotton fabric it has a round neckline this person wears a three point shorts the shorts are with cotton fabric and floral patterns there is an accessory on her wrist this woman is wearing a ring on her finger the lady has neckwear,WOMEN-Dresses-id_00007856-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007856-03_1_front,id_00007856,DeepFashion-MultiModal,WOMEN_Dresses,the shirt the person wears has medium sleeves and its fabric is cotton the pattern of it is floral it has a crew neckline the person wears a three point pants with cotton fabric and floral patterns there is a ring on her finger the female has a hat in her head there is an accessory on her wrist this person has neckwear there is clothing on her waist the lady wears socks in shoes,WOMEN-Dresses-id_00007856-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007858-01_1_front,id_00007858,DeepFashion-MultiModal,WOMEN_Dresses,this lady wears a tank tank top with floral patterns the tank top is with cotton fabric it has a suspenders neckline the pants this lady wears is of long length the pants are with cotton fabric and floral patterns there is an accessory in his her neck there is an accessory on her wrist this female wears a ring,WOMEN-Dresses-id_00007858-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007859-04_1_front,id_00007859,DeepFashion-MultiModal,WOMEN_Dresses,the shirt the lady wears has long sleeves and its fabric is cotton the pattern of it is pure color it has a round neckline the lady wears a three point pants with cotton fabric and solid color patterns the outer clothing is with cotton fabric and pure color patterns,WOMEN-Dresses-id_00007859-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007859-05_1_front,id_00007859,DeepFashion-MultiModal,WOMEN_Dresses,this lady wears a sleeveless tank top with solid color patterns and three point shorts the tank top is with cotton fabric and it has a round neckline the shorts are with cotton fabric and solid color patterns this woman wears a ring,WOMEN-Dresses-id_00007859-05_1_front.jpg,gallery
